ride_id,driver_id,passenger_id,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,fare_amount,tip_amount,surge_multiplier,ride_status
RIDE00033805,DRV000879,PAS001114,2026-04-30 08:10:00,2026-04-30 08:21:00,37.869698,-122.290331,37.865098,-122.278926,7.77,0.0,1.0,completed
RIDE00033806,DRV001009,PAS000244,2026-04-30 07:17:00,2026-04-30 07:26:00,37.80128,-122.403958,37.772758,-122.448047,37.56,0.0,2.69,completed
RIDE00033807,DRV001400,PAS001133,2026-04-30 20:48:00,2026-04-30 20:59:00,37.780764,-122.424006,37.790721,-122.39397,10.81,0.0,1.0,completed
RIDE00033808,DRV001015,PAS001657,2026-04-30 07:29:00,2026-04-30 07:42:00,37.774508,-122.419133,37.801722,-122.391282,13.21,0.0,1.0,completed
RIDE00033809,DRV000734,PAS001384,2026-04-30 12:21:00,2026-04-30 13:46:00,37.322062,-121.875522,37.776151,-122.432946,151.3,20.0,1.0,completed
RIDE00033810,DRV000415,PAS000618,2026-04-30 07:53:00,2026-04-30 08:27:00,37.82117,-122.424455,37.8538,-122.288718,34.5,0.0,1.0,completed
RIDE00033811,DRV000634,PAS001292,2026-04-30 19:50:00,2026-04-30 19:55:00,37.787835,-122.419454,37.783089,-122.416998,5.0,0.0,1.0,completed
RIDE00033812,DRV000932,PAS000057,2026-04-30 08:14:00,2026-04-30 08:19:00,37.77517,-122.426829,37.778987,-122.421312,5.13,0.0,1.0,completed
RIDE00033813,DRV001362,PAS000560,2026-04-30 09:54:00,2026-04-30 10:21:00,37.756922,-122.44674,37.869014,-122.266397,45.88,0.0,1.0,completed
RIDE00033814,DRV000538,PAS004307,2026-04-30 11:04:00,2026-04-30 11:34:00,37.76618,-122.423805,37.817454,-122.267741,37.49,0.0,1.0,completed
RIDE00033815,DRV001707,PAS002952,2026-04-30 06:04:00,2026-04-30 06:11:00,37.743705,-122.398721,37.762989,-122.425223,10.14,0.0,1.0,completed
RIDE00033816,DRV001423,PAS000059,2026-04-30 18:43:00,2026-04-30 18:48:00,37.788068,-122.434599,37.788053,-122.443375,8.24,0.0,1.54,completed
RIDE00033817,DRV000299,PAS000205,2026-04-30 16:50:00,2026-04-30 17:10:00,37.80666,-122.283948,37.785393,-122.402526,27.2,0.0,1.0,completed
RIDE00033818,DRV001282,PAS004215,2026-04-30 10:21:00,2026-04-30 10:27:00,37.799734,-122.41042,37.763768,-122.4323,12.07,0.0,1.0,completed
RIDE00033819,DRV001466,PAS004594,2026-04-30 06:52:00,2026-04-30 07:12:00,37.801273,-122.444393,37.857151,-122.278774,36.18,0.0,1.0,completed
RIDE00033820,DRV001701,PAS003040,2026-04-30 09:19:00,2026-04-30 09:24:00,37.810895,-122.396408,37.796258,-122.403858,7.07,0.0,1.0,completed
RIDE00033821,DRV001177,PAS002326,2026-04-30 17:11:00,,37.798337,-122.260961,,,0.0,0.0,1.0,cancelled
RIDE00033822,DRV000545,PAS004420,2026-04-30 15:36:00,2026-04-30 15:57:00,37.373613,-122.096285,37.444035,-122.144587,24.41,5.0,1.0,completed
RIDE00033823,DRV000946,PAS001264,2026-04-30 05:28:00,2026-04-30 06:53:00,37.786062,-122.398219,37.352133,-121.894652,142.73,22.0,1.0,completed
RIDE00033824,DRV000306,PAS003315,2026-04-30 08:35:00,2026-04-30 10:35:00,37.335778,-121.878006,37.766981,-122.445683,159.79,0.0,1.0,completed
RIDE00033825,DRV000695,PAS001985,2026-04-30 08:10:00,2026-04-30 10:09:00,37.803737,-122.390293,37.39724,-122.084063,130.32,0.0,1.0,completed
RIDE00033826,DRV001394,PAS003260,2026-04-30 16:02:00,2026-04-30 16:08:00,37.801338,-122.405338,37.793466,-122.421477,7.22,2.0,1.0,completed
RIDE00033827,DRV001191,PAS002401,2026-04-30 18:09:00,2026-04-30 19:48:00,37.450166,-122.136573,37.759471,-122.423953,106.94,21.0,1.0,completed
RIDE00033828,DRV001204,PAS003197,2026-04-30 12:24:00,2026-04-30 12:52:00,37.859441,-122.262473,37.782554,-122.387151,35.21,6.0,1.0,completed
RIDE00033829,DRV000178,PAS000051,2026-04-30 17:37:00,2026-04-30 19:37:00,37.328069,-121.896215,37.765085,-122.40482,,31.0,1.0,completed
RIDE00033830,DRV000805,PAS004648,2026-04-30 16:44:00,2026-04-30 17:03:00,37.817855,-122.286514,37.771672,-122.400771,27.93,0.0,1.0,completed
RIDE00033831,DRV000893,PAS001616,2026-04-30 17:11:00,2026-04-30 17:47:00,37.88457,-122.290268,37.807082,-122.41695,64.47,13.0,1.7,completed
RIDE00033832,DRV001543,PAS000885,2026-04-30 19:12:00,2026-04-30 19:17:00,37.787298,-122.281827,37.79282,-122.258783,7.7,0.0,1.0,completed
RIDE00033833,DRV001331,PAS003676,2026-04-30 15:56:00,2026-04-30 16:09:00,37.790152,-122.420575,37.752972,-122.419325,13.64,3.0,1.0,completed
RIDE00033834,DRV000732,PAS001622,2026-04-30 17:45:00,2026-04-30 17:57:00,37.786782,-122.433565,37.766888,-122.433722,9.97,0.0,1.0,completed
RIDE00033835,DRV001762,PAS004627,2026-04-30 16:20:00,2026-04-30 16:35:00,37.815835,-122.417807,37.766037,-122.463225,18.94,4.0,1.0,completed
RIDE00033836,DRV001048,PAS001250,2026-04-30 10:46:00,2026-04-30 10:55:00,37.376057,-122.101714,37.392012,-122.099121,8.33,0.0,1.0,completed
RIDE00033837,DRV000387,PAS002638,2026-04-30 11:38:00,2026-04-30 12:01:00,37.809047,-122.285747,37.770921,-122.421432,31.54,0.0,1.0,completed
RIDE00033838,DRV000435,PAS001371,2026-04-30 19:49:00,2026-04-30 19:55:00,37.774602,-122.447673,37.808493,-122.450524,21.27,0.0,1.95,completed
RIDE00033839,DRV001486,PAS003989,2026-04-30 01:47:00,,37.785756,-122.416684,,,0.0,0.0,1.0,in_progress
RIDE00033840,DRV000486,PAS001001,2026-04-30 07:19:00,2026-04-30 07:29:00,37.799948,-122.411413,37.793427,-122.400746,21.05,0.0,2.78,completed
RIDE00033841,DRV001176,PAS003285,2026-04-30 12:32:00,2026-04-30 12:44:00,37.810302,-122.447756,37.777498,-122.418365,13.92,0.0,1.0,completed
RIDE00033842,DRV000092,PAS004257,2026-04-30 17:16:00,2026-04-30 19:16:00,37.352017,-121.872025,37.799931,-122.260774,144.29,31.0,1.0,completed
RIDE00033843,DRV001283,PAS000057,2026-04-30 21:32:00,2026-04-30 21:37:00,-90.34605464072632,-122.411801,37.754246,-122.412501,5.19,0.0,1.0,completed
RIDE00033844,DRV000850,PAS000066,2026-04-30 21:11:00,2026-04-30 21:21:00,37.789562,-122.438502,37.808575,-122.444608,9.32,0.0,1.0,completed
RIDE00033845,DRV001946,PAS001379,2026-04-30 07:28:00,2026-04-30 07:38:00,37.785989,-122.408276,37.784289,-122.395637,16.59,0.0,2.22,completed
RIDE00033846,DRV000849,PAS001194,2026-04-30 21:15:00,2026-04-30 21:22:00,37.792015,-122.411449,37.795567,-122.424526,6.73,1.0,1.0,completed
RIDE00033847,DRV000311,PAS002256,2026-04-30 08:38:00,2026-04-30 09:12:00,37.811697,-122.440388,37.881553,-122.28452,40.24,0.0,1.0,completed
RIDE00033848,DRV000193,PAS000557,2026-04-30 18:05:00,2026-04-30 18:10:00,37.445739,-122.154728,37.446382,-122.175453,7.2,0.0,1.0,completed
RIDE00033849,DRV001931,PAS002996,2026-04-30 08:30:00,2026-04-30 08:39:00,37.391202,-122.067751,37.391588,-122.096106,9.58,2.0,1.0,completed
RIDE00033850,DRV000674,PAS003527,2026-04-30 08:20:00,2026-04-30 08:31:00,37.398511,-122.090462,37.368607,-122.075121,12.08,3.0,1.0,completed
RIDE00033851,DRV000441,PAS000560,2026-04-30 19:24:00,2026-04-30 19:35:00,37.798973,-122.412213,37.792285,-122.411369,15.07,0.0,2.12,completed
RIDE00033852,DRV000800,PAS001016,2026-04-30 21:24:00,2026-04-30 23:01:00,37.344989,-121.877466,37.77862,-122.430581,151.6,36.0,1.0,completed
RIDE00033853,DRV001144,PAS003357,2026-04-30 17:53:00,2026-04-30 18:00:00,37.781636,-122.422716,37.800694,-122.419921,8.33,2.0,1.0,completed
RIDE00033854,DRV000979,PAS000523,2026-04-30 13:07:00,2026-04-30 13:12:00,37.790111,-122.396174,37.775704,-122.404356,7.07,1.0,1.0,completed
RIDE00033855,DRV001408,PAS001432,2026-04-30 17:43:00,2026-04-30 19:36:00,37.80867,-122.272349,37.329634,-121.894687,146.32,0.0,1.0,completed
RIDE00033856,DRV001351,PAS004434,2026-04-30 12:05:00,2026-04-30 12:10:00,37.45871,-122.154967,37.451897,-122.159151,5.47,0.0,1.0,completed
RIDE00033857,DRV000940,PAS002507,2026-04-30 22:04:00,2026-04-30 22:16:00,37.765568,-122.409018,37.754615,-122.415741,8.47,0.0,1.0,completed
RIDE00033858,DRV000920,PAS002079,2026-04-30 18:47:00,2026-04-30 18:58:00,37.797157,-122.446226,37.808181,-122.425639,9.62,0.0,1.0,completed
RIDE00033859,DRV001238,PAS001127,2026-04-30 10:26:00,2026-04-30 10:37:00,37.807452,-122.417287,37.776315,-122.418205,11.86,0.0,1.0,completed
RIDE00033860,DRV001779,PAS003075,2026-04-30 13:38:00,,37.753514,-122.443794,,,0.0,0.0,1.0,cancelled
RIDE00033861,DRV000751,PAS004684,2026-04-30 15:44:00,2026-04-30 15:52:00,37.386231,-122.067568,37.382263,-122.07277,6.01,0.0,1.0,completed
RIDE00033862,DRV001333,PAS001200,2026-04-30 11:24:00,2026-04-30 11:31:00,37.791833,-122.437734,37.806505,-122.439375,7.47,0.0,1.0,completed
RIDE00033863,DRV001227,PAS003028,2026-04-30 05:23:00,2026-04-30 05:30:00,37.806597,-122.424719,37.743905,-122.41084,16.98,0.0,1.0,completed
RIDE00033864,DRV000979,PAS002533,2026-04-30 16:24:00,2026-04-30 16:35:00,37.865919,-122.272423,37.881195,-122.264092,9.04,0.0,1.0,completed
RIDE00033865,DRV000434,PAS004264,2026-04-30 19:13:00,2026-04-30 21:13:00,37.758802,-122.405697,37.343884,-121.880174,295.13,0.0,1.93,completed
RIDE00033866,DRV001897,PAS004217,2026-04-30 05:23:00,2026-04-30 05:32:00,37.377297,-122.074116,37.371027,-122.097633,9.04,0.0,1.0,completed
RIDE00033867,DRV000126,PAS003123,2026-04-30 17:57:00,2026-04-30 19:43:00,37.459242,-122.137206,37.879996,-122.274114,118.85,19.0,1.0,completed
RIDE00033868,DRV001333,PAS003872,2026-04-30 08:12:00,2026-04-30 09:50:00,37.438256,-122.13743,37.780245,-122.404449,110.15,25.0,1.0,completed
RIDE00033869,DRV000340,PAS002909,2026-04-30 17:03:00,2026-04-30 17:08:00,37.785089,-122.441218,37.771349,-122.422655,7.91,1.0,1.0,completed
RIDE00033870,DRV000167,PAS002744,2026-04-30 06:48:00,2026-04-30 07:13:00,37.80097,-122.450061,37.879753,-122.279582,40.35,0.0,1.0,completed
RIDE00033871,DRV001301,PAS001675,2026-04-30 19:31:00,2026-04-30 19:37:00,37.793005,-122.426135,37.784903,-122.405572,7.83,0.0,1.0,completed
RIDE00033872,DRV001292,PAS003595,2026-04-30 19:14:00,2026-04-30 19:24:00,37.434762,-122.138565,37.459222,-122.155712,29.78,0.0,2.72,completed
RIDE00033873,DRV000913,PAS002810,2026-04-30 18:31:00,,37.813321,-122.395204,,,0.0,0.0,1.0,cancelled
RIDE00033874,DRV000340,PAS001120,2026-04-30 10:06:00,2026-04-30 10:21:00,37.758365,-122.458655,37.811641,-122.406646,20.09,0.0,1.0,completed
RIDE00033875,DRV000350,PAS004500,2026-04-30 08:07:00,2026-04-30 08:12:00,37.383421,-122.073359,37.381783,-122.097613,16.23,4.0,2.09,completed
RIDE00033876,DRV001837,PAS002628,2026-04-30 17:39:00,2026-04-30 19:39:00,37.34275,-121.892692,37.793402,-122.28259,144.83,31.0,1.0,completed
RIDE00033877,DRV001860,PAS004500,2026-04-30 18:33:00,2026-04-30 18:38:00,37.806032,-122.260589,37.814021,-122.273599,6.53,1.0,1.0,completed
RIDE00033878,DRV001529,PAS001653,2026-04-30 04:42:00,2026-04-30 04:53:00,37.76146,-122.417004,37.762363,-122.44478,10.08,0.0,1.0,completed
RIDE00033879,DRV000366,PAS004092,2026-04-30 16:14:00,2026-04-30 16:25:00,37.796855,-122.414797,37.807814,-122.422931,8.27,0.0,1.0,completed
RIDE00033880,DRV000879,PAS004127,2026-04-30 12:27:00,2026-04-30 12:32:00,37.772157,-122.42917,37.746612,-122.451426,10.04,2.0,1.0,completed
RIDE00033881,DRV000433,PAS001900,2026-04-30 18:34:00,2026-04-30 18:51:00,37.805206,-122.385759,37.777984,-122.408925,13.98,0.0,1.0,completed
RIDE00033882,DRV001274,PAS000163,2026-04-30 17:04:00,2026-04-30 17:14:00,37.817222,-122.433086,37.787104,-122.442754,29.44,6.0,2.55,completed
RIDE00033883,DRV001084,PAS004801,2026-04-30 12:15:00,2026-04-30 12:42:00,37.882937,-122.283182,37.764244,-122.444471,44.48,0.0,1.0,completed
RIDE00033884,DRV001648,PAS001046,2026-04-30 08:33:00,2026-04-30 08:40:00,37.797942,-122.405117,37.765784,-122.392404,11.16,0.0,1.0,completed
RIDE00033885,DRV001907,PAS002649,2026-04-30 07:50:00,2026-04-30 07:56:00,37.809636,-122.447641,37.797495,-122.429397,19.92,2.0,2.5,completed
RIDE00033886,DRV001438,PAS004443,2026-04-30 02:24:00,2026-04-30 02:32:00,37.807734,-122.45235,37.761662,-122.410872,15.9,3.0,1.0,completed
RIDE00033887,DRV001320,PAS000544,2026-04-30 18:10:00,2026-04-30 18:18:00,37.805421,-122.417471,37.787909,-122.38532,10.9,0.0,1.0,completed
RIDE00033888,DRV000627,PAS004999,2026-04-30 19:01:00,2026-04-30 20:08:00,37.327705,-121.885976,37.457509,-122.157597,94.52,14.0,1.32,completed
RIDE00033889,DRV001644,PAS004163,2026-04-30 12:38:00,2026-04-30 12:45:00,37.785111,-122.422447,37.758579,-122.404069,10.49,3.0,1.0,completed
RIDE00033890,DRV001302,PAS001838,2026-04-30 21:56:00,2026-04-30 22:01:00,37.761885,-122.431982,37.799044,-122.394739,13.22,3.0,1.0,completed
RIDE00033891,DRV000919,PAS004928,2026-04-30 22:01:00,2026-04-30 22:13:00,37.764576,-122.444365,37.811853,-122.408821,16.8,0.0,1.0,completed
RIDE00033892,DRV001914,PAS000484,2026-04-30 22:00:00,2026-04-30 22:34:00,37.855561,-122.2868,37.775084,-122.45469,42.89,10.0,1.0,completed
RIDE00033893,DRV000274,PAS004978,2026-04-30 20:59:00,2026-04-30 21:18:00,37.7768,-122.425051,37.865825,-122.286885,35.61,0.0,1.0,completed
RIDE00033894,DRV000077,PAS004620,2026-04-30 19:41:00,2026-04-30 21:11:00,37.397471,-122.097535,37.805905,-122.388617,120.77,28.0,1.0,completed
RIDE00033895,DRV000541,PAS004607,2026-04-30 22:01:00,2026-04-30 22:08:00,37.754665,-122.440385,37.770211,-122.44426,7.68,0.0,1.0,completed
RIDE00033896,DRV001640,PAS000630,2026-04-30 18:57:00,2026-04-30 20:42:00,37.758454,-122.419069,37.397703,-122.074995,242.77,53.0,1.99,completed
RIDE00033897,DRV000206,PAS001458,2026-04-30 10:22:00,2026-04-30 10:27:00,37.7766,-122.441416,37.760486,-122.400223,11.07,0.0,1.0,completed
RIDE00033898,DRV000186,PAS003615,2026-04-30 09:57:00,2026-04-30 10:04:00,37.79603,-122.401111,37.80144,-122.430261,9.2,0.0,1.0,completed
RIDE00033899,DRV000342,PAS004241,2026-04-30 19:52:00,2026-04-30 19:57:00,37.856512,-122.262715,37.868524,-122.262068,6.34,2.0,1.0,completed
RIDE00033900,DRV001794,PAS003237,2026-04-30 09:26:00,2026-04-30 09:50:00,37.877501,-122.262555,37.782776,-122.402001,37.97,0.0,1.0,completed
RIDE00033901,DRV000195,PAS003476,2026-04-30 12:02:00,2026-04-30 12:12:00,37.77984,-122.401537,37.791962,-122.419611,9.15,0.0,1.0,completed
RIDE00033902,DRV000340,PAS004315,2026-04-30 07:14:00,2026-04-30 07:31:00,37.756948,-122.40391,37.803411,-122.418019,16.9,2.0,1.0,completed
RIDE00033903,DRV000041,PAS003714,2026-04-30 20:20:00,2026-04-30 20:31:00,37.767467,-122.428143,37.777376,-122.398388,10.77,0.0,1.0,completed
RIDE00033904,DRV000966,PAS002296,2026-04-30 20:37:00,2026-04-30 20:43:00,37.776735,-122.428788,37.782916,-122.393093,9.92,2.0,1.0,completed
RIDE00033905,DRV000126,PAS003701,2026-04-30 10:07:00,2026-04-30 11:52:00,37.784154,-122.420918,37.323555,-121.887683,155.66,19.0,1.0,completed
RIDE00033906,DRV001129,PAS003468,2026-04-30 07:09:00,2026-04-30 07:15:00,37.761227,-122.410702,37.765601,-122.426902,15.94,0.0,2.3,completed
RIDE00033907,DRV000131,PAS002108,2026-04-30 11:25:00,2026-04-30 11:37:00,37.883168,-122.263937,37.855472,-122.258448,11.55,0.0,1.0,completed
RIDE00033908,DRV000592,PAS003160,2026-04-30 08:06:00,2026-04-30 08:11:00,37.379283,-122.070199,37.39948,-122.068703,13.33,3.0,1.68,completed
RIDE00033909,DRV000077,PAS000711,2026-04-30 04:37:00,2026-04-30 06:11:00,37.326837,-121.896771,37.784897,-122.449775,154.08,33.0,1.0,completed
RIDE00033910,DRV000458,PAS001744,2026-04-30 11:34:00,2026-04-30 11:41:00,37.780837,-122.452628,37.787046,-122.413306,16.15,4.0,1.5,completed
RIDE00033911,DRV001993,PAS003494,2026-04-30 18:44:00,2026-04-30 20:44:00,37.345614,-121.896848,37.783671,-122.458709,160.06,35.0,1.0,completed
RIDE00033912,DRV001330,PAS000847,2026-04-30 04:47:00,2026-04-30 04:56:00,37.760076,-122.45156,37.77687,-122.433422,9.5,0.0,1.0,completed
RIDE00033913,DRV000403,PAS001446,2026-04-30 18:18:00,2026-04-30 18:33:00,37.754118,-122.449582,37.796991,-122.402264,39.03,0.0,2.16,completed
RIDE00033914,DRV000826,PAS001786,2026-04-30 02:46:00,2026-04-30 03:04:00,37.791025,-122.267522,37.767409,-122.436312,34.26,4.0,1.0,completed
RIDE00033915,DRV001511,PAS002912,2026-04-30 16:28:00,2026-04-30 16:35:00,37.783041,-122.408549,37.766021,-122.417123,8.16,0.0,1.0,completed
RIDE00033916,DRV001807,PAS001103,2026-04-30 14:57:00,2026-04-30 15:26:00,37.753409,-122.459246,37.883946,-122.286659,47.93,0.0,1.0,completed
RIDE00033917,DRV000820,PAS004180,2026-04-30 09:55:00,2026-04-30 10:02:00,37.754048,-122.437886,37.781683,-122.451213,10.35,0.0,1.0,completed
RIDE00033918,DRV001899,PAS002381,2026-04-30 09:20:00,2026-04-30 10:40:00,37.802622,-122.413934,37.403948,-122.066797,120.75,0.0,1.0,completed
RIDE00033919,DRV001038,PAS004685,2026-04-30 07:42:00,2026-04-30 08:10:00,37.799138,-122.422247,37.879876,-122.265468,39.66,0.0,1.0,completed
RIDE00033920,DRV000089,PAS000606,2026-04-30 07:35:00,2026-04-30 09:35:00,37.802072,-122.40022,37.370491,-122.093494,314.28,0.0,2.33,completed
RIDE00033921,DRV001572,PAS001908,2026-04-30 17:42:00,2026-04-30 17:57:00,37.768664,-122.423347,37.810459,-122.415132,15.23,0.0,1.0,completed
RIDE00033922,DRV000721,PAS002017,2026-04-30 12:12:00,2026-04-30 12:23:00,37.772423,-122.429337,37.767317,-122.419819,7.57,1.0,1.0,completed
RIDE00033923,DRV001693,PAS001523,2026-04-30 17:23:00,,37.803328,-122.267289,,,0.0,0.0,1.0,cancelled
RIDE00033924,DRV000104,PAS002862,2026-04-30 21:34:00,2026-04-30 22:43:00,37.403664,-122.075145,37.766753,-122.430624,112.62,0.0,1.0,completed
RIDE00033925,DRV001546,PAS003598,2026-04-30 12:28:00,2026-04-30 12:35:00,37.799242,-122.417661,37.793697,-122.412154,5.97,0.0,1.0,completed
RIDE00033926,DRV000108,PAS002742,2026-04-30 08:01:00,2026-04-30 08:13:00,37.787098,-122.445315,37.812424,-122.42096,12.29,0.0,1.0,completed
RIDE00033927,DRV001397,PAS000996,2026-04-30 22:51:00,2026-04-30 23:03:00,37.796608,-122.421753,37.819168,-122.438934,11.22,0.0,1.0,completed
RIDE00033928,DRV000541,PAS001708,2026-04-30 17:16:00,2026-04-30 17:55:00,37.795131,-122.406673,37.884577,-122.26748,41.78,0.0,1.0,completed
RIDE00033929,DRV000978,PAS003074,2026-04-30 18:37:00,2026-04-30 19:08:00,37.791722,-122.413296,37.792499,-122.287374,31.16,0.0,1.0,completed
RIDE00033930,DRV001877,PAS004858,2026-04-30 17:43:00,2026-04-30 17:50:00,37.804229,-122.38398,37.803859,-122.390726,5.64,0.5,1.0,completed
RIDE00033931,DRV001575,PAS004383,2026-04-30 14:53:00,2026-04-30 16:10:00,37.393193,-122.08515,37.80329,-122.444677,122.76,0.0,1.0,completed
RIDE00033932,DRV001872,PAS002507,2026-04-30 20:01:00,2026-04-30 20:12:00,37.785418,-122.432002,37.755345,-122.437439,11.71,0.0,1.0,completed
RIDE00033933,DRV001573,PAS002837,2026-04-30 17:54:00,2026-04-30 18:33:00,37.788649,-122.426672,37.859198,-122.26699,42.32,7.0,1.0,completed
RIDE00033934,DRV000619,PAS003983,2026-04-30 19:06:00,2026-04-30 19:11:00,37.810057,-122.398284,37.797524,-122.425139,13.81,0.0,1.57,completed
RIDE00033935,DRV000860,PAS004513,2026-04-30 18:58:00,2026-04-30 19:03:00,37.384193,-122.077915,37.40205,-122.098762,8.74,0.0,1.0,completed
RIDE00033936,DRV000535,PAS001391,2026-04-30 07:38:00,2026-04-30 07:49:00,37.770972,-122.416041,37.808632,-122.418255,13.14,0.0,1.0,completed
RIDE00033937,DRV001356,PAS004852,2026-04-30 15:47:00,2026-04-30 15:56:00,37.808376,-122.400631,37.822357,-122.420824,11.37,2.0,1.22,completed
RIDE00033938,DRV000627,PAS000448,2026-04-30 17:30:00,,37.806934,-122.426661,,,0.0,0.0,1.44,in_progress
RIDE00033939,DRV001363,PAS004243,2026-04-30 19:39:00,2026-04-30 20:28:00,37.752502,-122.429639,37.796546,-122.260081,44.65,0.0,1.0,completed
RIDE00033940,DRV000933,PAS000019,2026-04-30 23:07:00,,37.759922,-122.420058,,,0.0,0.0,1.0,cancelled
RIDE00033941,DRV000622,PAS001548,2026-04-30 17:20:00,2026-04-30 17:25:00,37.401298,-122.09525,37.390093,-122.069077,8.6,0.0,1.0,completed
RIDE00033942,DRV001461,PAS002004,2026-04-30 07:38:00,2026-04-30 07:43:00,37.355892,-121.893316,37.343782,-121.870311,21.66,5.0,2.62,completed
RIDE00033943,DRV001071,PAS001029,2026-04-30 20:41:00,2026-04-30 20:48:00,37.819287,-122.420504,37.814041,-122.445154,8.52,0.0,1.0,completed
RIDE00033944,DRV001577,PAS004692,2026-04-30 18:30:00,2026-04-30 18:42:00,37.761373,-122.399746,37.758731,-122.409526,19.07,0.0,2.48,completed
RIDE00033945,DRV000193,PAS000665,2026-04-30 23:27:00,2026-04-30 23:36:00,37.756918,-122.403178,37.76807,-122.415695,8.1,0.0,1.0,completed
RIDE00033946,DRV000891,PAS000286,2026-04-30 20:21:00,2026-04-30 21:21:00,37.434565,-122.155293,37.811163,-122.447331,106.5,19.0,1.0,completed
RIDE00033947,DRV001753,PAS001845,2026-04-30 17:59:00,2026-04-30 19:41:00,37.811935,-122.274281,37.442954,-122.155448,107.2,0.0,1.0,completed
RIDE00033948,DRV000622,PAS004807,2026-04-30 08:22:00,2026-04-30 08:27:00,37.435287,-122.137331,37.426185,-122.136639,5.77,1.0,1.0,completed
RIDE00033949,DRV001958,PAS000029,2026-04-30 20:23:00,2026-04-30 20:31:00,37.801869,-122.453273,37.768755,-122.426027,15.73,0.0,1.25,completed
RIDE00033950,DRV000401,PAS003326,2026-04-30 18:02:00,2026-04-30 18:13:00,37.799708,-122.436993,37.806096,-122.432916,7.19,0.0,1.0,completed
RIDE00033951,DRV001907,PAS001590,2026-04-30 12:37:00,2026-04-30 14:22:00,37.778944,-122.446287,37.354717,-121.876459,154.58,19.0,1.0,completed
RIDE00033952,DRV001815,PAS004497,2026-04-30 17:48:00,2026-04-30 17:59:00,37.876976,-122.269052,37.875768,-122.281428,7.72,0.0,1.0,completed
RIDE00033953,DRV000955,PAS002699,2026-04-30 06:21:00,2026-04-30 07:39:00,37.384796,-122.088377,37.797999,-122.395133,119.19,13.0,1.0,completed
RIDE00033954,DRV001352,PAS001464,2026-04-30 14:26:00,2026-04-30 14:31:00,37.33135,-121.888423,37.326106,-121.896193,5.58,0.0,1.0,completed
RIDE00033955,DRV000406,PAS000241,2026-04-30 12:01:00,2026-04-30 12:06:00,37.811521,-122.419021,37.816515,-122.42134,5.04,0.0,1.0,completed
RIDE00033956,DRV000085,PAS002593,2026-04-30 19:03:00,2026-04-30 20:39:00,37.792209,-122.419349,37.43337,-122.139103,113.41,0.0,1.0,completed
RIDE00033957,DRV001815,PAS004670,2026-04-30 17:47:00,2026-04-30 17:58:00,37.40047,-122.098236,37.395136,-122.083807,8.26,0.0,1.0,completed
RIDE00033958,DRV000131,PAS004863,2026-04-30 15:58:00,2026-04-30 16:03:00,37.763554,-122.448447,37.746275,-122.407454,11.15,0.0,1.0,completed
RIDE00033959,DRV001105,PAS000696,2026-04-30 16:15:00,,37.762111,-122.436402,,,0.0,0.0,1.0,cancelled
RIDE00033960,DRV001355,PAS003741,2026-04-30 16:47:00,2026-04-30 17:47:00,37.403876,-122.101618,37.804715,-122.262083,102.33,21.0,1.0,completed
RIDE00033961,DRV001681,PAS000667,2026-04-30 10:43:00,2026-04-30 10:48:00,37.774193,-122.416361,37.755741,-122.410571,7.7,0.0,1.0,completed
RIDE00033962,DRV000200,PAS002357,2026-04-30 07:17:00,2026-04-30 09:17:00,37.788617,-122.446218,37.400261,-122.095776,131.4,23.0,1.0,completed
RIDE00033963,DRV001581,PAS003363,2026-04-30 09:24:00,,37.80294,-122.437318,,,0.0,0.0,1.0,cancelled
RIDE00033964,DRV000533,PAS004200,2026-04-30 15:26:00,2026-04-30 15:38:00,37.786741,-122.401539,37.785137,-122.416973,8.49,0.0,1.0,completed
RIDE00033965,DRV000902,PAS001662,2026-04-30 02:52:00,2026-04-30 04:22:00,37.338662,-121.895055,37.783855,-122.435302,149.71,25.0,1.0,completed
RIDE00033966,DRV001780,PAS003566,2026-04-30 13:42:00,2026-04-30 13:47:00,37.79207,-122.420377,37.763253,-122.400899,10.36,0.0,1.0,completed
RIDE00033967,DRV001805,PAS003716,2026-04-30 15:40:00,2026-04-30 15:51:00,37.766636,-122.417106,37.744737,-122.438086,11.15,0.0,1.0,completed
RIDE00033968,DRV000455,PAS000662,2026-04-30 16:23:00,2026-04-30 16:34:00,37.763943,-122.395066,37.788721,-122.426086,12.58,2.0,1.0,completed
RIDE00033969,DRV000410,PAS001786,2026-04-30 09:41:00,2026-04-30 09:46:00,37.81177,-122.449641,37.804241,-122.43314,6.93,0.0,1.0,completed
RIDE00033970,DRV000900,PAS003570,2026-04-30 16:53:00,2026-04-30 18:27:00,37.79717,-122.44437,37.332893,-121.902476,153.78,0.0,1.0,completed
RIDE00033971,DRV000291,PAS002844,2026-04-30 16:19:00,2026-04-30 16:27:00,37.759189,-122.423034,37.77492,-122.4099,8.57,0.0,1.0,completed
RIDE00033972,DRV000771,PAS004840,2026-04-30 13:03:00,2026-04-30 14:35:00,37.748631,-122.442202,37.349375,-121.896478,144.66,36.0,1.0,completed
RIDE00033973,DRV001638,PAS003214,2026-04-30 20:48:00,2026-04-30 20:55:00,37.809998,-122.407338,37.757134,-122.45228,16.99,0.0,1.0,completed
